date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:59:29	4017713/4017713	---M--	200	added ('OK')	image/png	etag:%2294dd9bdc28413be8b24a2c49891f7aa1%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/2d1cb86d-75e4-499c-b966-8c6ea0daf096_rw_3840.png?h=6c0b013e93952eb407e20828c1a3927c	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/2d1cb86d-75e4-499c-b966-8c6ea0daf096_rw_3840d308.png	(from https://soobadina.co.uk/ogun)
18:59:29	83377/83377	---M--	200	added ('OK')	image/png	etag:%22506080c59ae503c4d326ed8393a60faa%22	https://pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/d1a69b64-37eb-4a5f-9c00-571c53512e4e.png?h=0f1bc198c62bf2c76fbc6abc5bc13fdc	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/d1a69b64-37eb-4a5f-9c00-571c53512e4e5fca.png	(from https://soobadina.co.uk/feathers)
18:59:30	83915/83915	---M--	200	added ('OK')	image/png	etag:%22deb8d43bc6a5476bf23fc04ab5564f29%22	https://pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/d1a69b64-37eb-4a5f-9c00-571c53512e4e_rw_1920.png?h=283af161fcd019b43ed07f99f6b514f1	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/d1a69b64-37eb-4a5f-9c00-571c53512e4e_rw_1920e535.png	(from https://soobadina.co.uk/feathers)
18:59:31	101139/101139	---M--	200	added ('OK')	image/png	etag:%22d1bfa925ebbffb35c7553a6543b0c418%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/00548e20-3f85-4bf7-9730-4dfc18c55b5e.png?h=5b27c04a6423c4b933f01c938ea39d8d	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/00548e20-3f85-4bf7-9730-4dfc18c55b5e4d67.png	(from https://soobadina.co.uk/feathers)
18:59:32	102257/102257	---M--	200	added ('OK')	image/png	etag:%223577efd26d32079e585407bd9bf9b930%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/00548e20-3f85-4bf7-9730-4dfc18c55b5e_rw_1920.png?h=266a276cdd3fb56c53018c2c900ac5e6	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/00548e20-3f85-4bf7-9730-4dfc18c55b5e_rw_19203f4c.png	(from https://soobadina.co.uk/feathers)
18:59:33	631840/631840	---M--	200	added ('OK')	image/png	etag:%226d53cae3313b7678adc71e7f999aacb6%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8471dc82-2e15-43ab-a236-b6decbf1d95a.png?h=8b6b2b80849e753d78a40149fe030a32	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8471dc82-2e15-43ab-a236-b6decbf1d95aafa4.png	(from https://soobadina.co.uk/feathers)
18:59:35	31026/31026	---M--	200	added ('OK')	image/png	etag:%22dc45583481cf04c9ae4c4762d67e981a%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a9569d93-f3f7-4a86-b8f8-de2222845325.png?h=990c5bc0ca4e2492e79108de4ba24f5b	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a9569d93-f3f7-4a86-b8f8-de22228453257083.png	(from https://soobadina.co.uk/feathers)
18:59:35	620623/620623	---M--	200	added ('OK')	image/png	etag:%2278d84c454de367079c253a20af492aed%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8471dc82-2e15-43ab-a236-b6decbf1d95a_rw_1920.png?h=d1e16cb7a2fd866b2215acf28294dca1	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8471dc82-2e15-43ab-a236-b6decbf1d95a_rw_19208ff4.png	(from https://soobadina.co.uk/feathers)
18:59:35	15152/15152	---M--	200	added ('OK')	image/png	etag:%2279ba618cb6a74aa57e69f91a26533a5e%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a9569d93-f3f7-4a86-b8f8-de2222845325_rw_1920.png?h=e89dc37124b6581253b008b4b79635ff	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a9569d93-f3f7-4a86-b8f8-de2222845325_rw_19208bcc.png	(from https://soobadina.co.uk/feathers)
18:59:38	686781/686781	---M--	200	added ('OK')	image/png	etag:%2225dbd7ad7244c9e7373ad9436416680e%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/c2bf7c43-1377-4f10-8dfc-cfb764af481b_car_4x3.png?h=70c45ef5b52abc03d68083c5130a907b	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/c2bf7c43-1377-4f10-8dfc-cfb764af481b_car_4x37b72.png	(from https://soobadina.co.uk/feathers)
18:59:39	734261/734261	---M--	200	added ('OK')	image/png	etag:%22e696d73245bfd44155e2fe6c704b88ac%22	https://pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/d016bb7e-fb30-44b4-b08c-2e3685fd1e24_car_4x3.png?h=893f5de00e7c27d56e72fbe4d48996e4	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/d016bb7e-fb30-44b4-b08c-2e3685fd1e24_car_4x329cd.png	(from https://soobadina.co.uk/feathers)
18:59:40	117240/117240	---M--	200	added ('OK')	image/png	etag:%22bc703a63dbca827b66608869e3553f10%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/47c49736-f9d0-45ba-bcee-68be3b50ba32_car_4x3.png?h=90f8129a1481cb95a0ff42ddf55d655c	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/47c49736-f9d0-45ba-bcee-68be3b50ba32_car_4x3cbae.png	(from https://soobadina.co.uk/feathers)
18:59:42	85953/85953	---M--	200	added ('OK')	image/png	etag:%22a16f35d0c9b23d18d84836e92b0884f7%22	https://pro2-bar-s3-cdn-cf4.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/fd042a0a-e89c-46d5-992c-0119e761a77d_car_4x3.png?h=5a96e3ba11a5b1ee273e6e4c5a1e599e	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf4.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/fd042a0a-e89c-46d5-992c-0119e761a77d_car_4x329da.png	(from https://soobadina.co.uk/feathers)
18:59:43	20160/20160	---M--	200	added ('OK')	image/png	etag:%225f92e37447f6109375324e80f3499e68%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/aa141c22-8c37-4e4d-aa53-52ed9e2ffbf3_car_4x3.png?h=249b793f706c141ea4466f4c1dba28e3	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/aa141c22-8c37-4e4d-aa53-52ed9e2ffbf3_car_4x33a3e.png	(from https://soobadina.co.uk/feathers)
18:59:45	421377/421377	---M--	200	added ('OK')	image/png	etag:%229ba878e51b7464db35e9eb7fbe861575%22	https://pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/315184b8-4997-426e-94c2-f45917884846_rwc_409x457x812x609x812.png?h=0db9bd5a08e8e95423934e9b91780825	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf2.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/315184b8-4997-426e-94c2-f45917884846_rwc_409x457x812x609x812c78c.png	(from https://soobadina.co.uk/feathers)
18:59:47	74931/74931	---M--	200	added ('OK')	text/css	etag:%229ab75c98128485f61070a75d5158313d%22	https://pro2-bar-s3-cdn-cf4.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/55a1d8907174e87976f120070db146a51620383083.css?h=aad46dc7daf3b48f6c8fa36d54484307	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf4.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/55a1d8907174e87976f120070db146a5162038308344bb.css	(from https://soobadina.co.uk/dress-a-girl)
18:59:50	11403394/11403394	---M--	200	added ('OK')	image/png	etag:%2250e81d7ce05ed8438d90e3f08acd043d%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/9055f3cd-5683-4e62-95ec-3db531883963_car_4x3.png?h=9c588460aa1526b9d145d215cb1a0157	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/9055f3cd-5683-4e62-95ec-3db531883963_car_4x311ea.png	(from https://soobadina.co.uk/feathers)
18:59:54	118176/118176	---M--	200	added ('OK')	image/png	etag:%22e8a52f980f9b9c94c6f5a1929b3d5809%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/1f4a2a9b-36b2-4e27-a8d3-58ea049407a8_car_4x3.png?h=c23b41479ee85141f085a9bddbd6eaa0	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/1f4a2a9b-36b2-4e27-a8d3-58ea049407a8_car_4x3e8f8.png	(from https://soobadina.co.uk/dress-a-girl)
18:59:54	74345/74345	---M--	200	added ('OK')	text/css	etag:%228859b7214ed1af28d0e229f159d3735a%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/e474fd8be2c1048752ef28de23e320e41620383083.css?h=e31bd4c826de924c5877d562374bd0eb	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/e474fd8be2c1048752ef28de23e320e416203830839b78.css	(from https://soobadina.co.uk/octagon-1)
18:59:56	74345/74345	---M--	200	added ('OK')	text/css	etag:%229d2fad0505f0efd609d4001ba52a64f4%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/48b40c386ed55007c7ec6e2a1fe5d8441620383083.css?h=4fe0f9b2d831cac196c951fa7e6d04c3	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/48b40c386ed55007c7ec6e2a1fe5d8441620383083dbfb.css	(from https://soobadina.co.uk/joyinc-campaign)
18:59:57	74345/74345	---M--	200	added ('OK')	text/css	etag:%22b8c1fcfb645e6d12682c3dd4dca41a1c%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/0519e7fb45cca90235e78b9a15e3e7f51620383083.css?h=f11d56473229cdeb4c60ad0be843cb17	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/0519e7fb45cca90235e78b9a15e3e7f51620383083dc98.css	(from https://soobadina.co.uk/retail-christianity-chude-jideonwo)
18:59:58	74025/74025	---M--	200	added ('OK')	text/css	etag:%2232931d463b2506c945ee4e5a2808ee76%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/717829a48b5fad64747b7bf2f577ae731620383083.css?h=3e0281caf02cabb62c3db8c80cdd0ee7	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/717829a48b5fad64747b7bf2f577ae73162038308316ff.css	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:00	634431/634431	---M--	200	added ('OK')	image/png	etag:%222d51f40585f2f0e458aa9893cb3c77e7%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/20ec5623-447f-4446-989a-bee5d59a9cd9.png?h=1c85ceec4864c2b505b00de74e681bb2	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/20ec5623-447f-4446-989a-bee5d59a9cd98e18.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:02	642393/642393	---M--	200	added ('OK')	image/png	etag:%2251650bedf36e619cf900558c1338cf78%22	https://pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/20ec5623-447f-4446-989a-bee5d59a9cd9_rw_1200.png?h=389d000a8faa8d9fb806c139884d3713	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf1.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/20ec5623-447f-4446-989a-bee5d59a9cd9_rw_12005425.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:03	81654/81654	---M--	200	added ('OK')	image/png	etag:%224b4aa71698906c6b97696e436f6211fd%22	https://pro2-bar-s3-cdn-cf5.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/6dbef1a9-42bc-40f0-97cd-f3352120679d.png?h=8782b7af712b9da309ab9c247dd76dec	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf5.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/6dbef1a9-42bc-40f0-97cd-f3352120679db3dc.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:05	82923/82923	---M--	200	added ('OK')	image/png	etag:%22576b66455c04db85aad7df56c5d4de87%22	https://pro2-bar-s3-cdn-cf5.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/6dbef1a9-42bc-40f0-97cd-f3352120679d_rw_1200.png?h=03bb9f8a35c6d6f12dac6029d995254a	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf5.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/6dbef1a9-42bc-40f0-97cd-f3352120679d_rw_1200b039.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:06	119414/119414	---M--	200	added ('OK')	image/png	etag:%22b32ca5d6127163a4b5db02ca3a6b4a8e%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/0f8da181-e2d2-4157-8d59-0a3d171b90c5.png?h=1ef2b34dd0cde8abb167ba120df22d50	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/0f8da181-e2d2-4157-8d59-0a3d171b90c50d0f.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:07	121620/121620	---M--	200	added ('OK')	image/png	etag:%22e6de825faaee3490f244b10e008d45f0%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/0f8da181-e2d2-4157-8d59-0a3d171b90c5_rw_1200.png?h=25e08ba9d5ebd0171006dad6ebaa6a15	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/0f8da181-e2d2-4157-8d59-0a3d171b90c5_rw_1200a5d6.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:07	53309/53309	---M--	200	added ('OK')	image/png	etag:%224804b334a1a2bb6bf82678135d1a3438%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/41edd0b2-7563-4754-84bc-4a2447e11438.png?h=980cfdf5008811cc5e444f1a6a623baf	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/41edd0b2-7563-4754-84bc-4a2447e11438d97d.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:09	54696/54696	---M--	200	added ('OK')	image/png	etag:%227171ebf7efd3cb12557e5d7316cfd77c%22	https://pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/41edd0b2-7563-4754-84bc-4a2447e11438_rw_1200.png?h=7e8b59534a8575361300f3af904b55e6	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf3.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/41edd0b2-7563-4754-84bc-4a2447e11438_rw_12007608.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:09	76576/76576	---M--	200	added ('OK')	image/png	etag:%22a04acb980d27068bb8cb07357dc67c13%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a85bd09d-c8d4-43ea-85d7-7f7e04fac304.png?h=154072bdfa12f6317851690c1e40affc	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a85bd09d-c8d4-43ea-85d7-7f7e04fac3048dba.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:10	78490/78490	---M--	200	added ('OK')	image/png	etag:%228951c6ec51c8ba0151af0cdc686a8d85%22	https://pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a85bd09d-c8d4-43ea-85d7-7f7e04fac304_rw_1200.png?h=e6a46372e6bb1cd1352cb29dd326e30d	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf6.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/a85bd09d-c8d4-43ea-85d7-7f7e04fac304_rw_12000a13.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:13	144577/144577	---M--	200	added ('OK')	image/png	etag:%2285b1bd054fe923585603e940d9251d84%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8000d80d-29d1-48b9-9e6f-2473d3f89a64.png?h=7d456d671d589c16e6157e8bb98e6279	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8000d80d-29d1-48b9-9e6f-2473d3f89a649390.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:15	147153/147153	---M--	200	added ('OK')	image/png	etag:%221f8208c4cb5472d43f9a0ebc90e18c4e%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8000d80d-29d1-48b9-9e6f-2473d3f89a64_rw_1200.png?h=5dcf441772266389cc0cc31dbbef6dab	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/8000d80d-29d1-48b9-9e6f-2473d3f89a64_rw_120045f5.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:15	19730/19730	---M--	200	added ('OK')	image/png	etag:%226c68503650fce4adc01ca8dc0f24ce45%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/bb5fd084-ef33-4ad2-909c-dbe2178cbbe2.png?h=4d11fd4c7a13bcc2cd4788f932d3c116	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/bb5fd084-ef33-4ad2-909c-dbe2178cbbe2a99a.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
19:00:16	13275/13275	---M--	200	added ('OK')	image/png	etag:%22dca2ac4fe32a89d3fefc499b54eea0e1%22	https://pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/bb5fd084-ef33-4ad2-909c-dbe2178cbbe2_rw_1200.png?h=19748a2079573d5dfc5f6afafc13904a	C:/Users/Samperfect/Downloads/Tope/pro2-bar-s3-cdn-cf.myportfolio.com/9e21c172-a0d6-4948-82c4-4c68e1f79e5e/bb5fd084-ef33-4ad2-909c-dbe2178cbbe2_rw_1200cf77.png	(from https://soobadina.co.uk/gemzone-fourthcanvas)
